vgg16,vgg19,resnet34,resnet50,densenet121,densenet169,inception_v3,inception_resnet_v2,efficientnet-b4,efficientnet-b7,class
-1.196317,-0.6913525,15.192569,8.046967,0.001358425,-0.1997999,6.111266,-0.18516609,-0.05248066,-0.33738258,1
-1.0503732,-0.42969608,-17.063318,-4.5762877,-0.030230464,-0.17116794,-2.7630923,-0.18829912,-0.048224844,-0.33829403,0
-1.0296012,-0.7212072,20.633093,2.9375846,0.0031532866,-0.24070168,5.1788526,-0.18473533,-0.04916858,0.4994636,1
-0.62757844,-0.0862591,16.773283,5.2662735,-0.03731652,-0.12906428,4.092151,-0.18708473,-0.025329046,0.11071033,1
-0.12455908,-0.04301792,9.582472,5.344268,-0.08640279,-0.015905755,2.7200055,-0.18589136,-0.043976195,-0.34608015,1
-0.41766438,-0.40609655,16.30417,7.869238,0.0035982782,-0.21951029,2.320147,-0.18571064,-0.043235876,-0.2387869,1
-0.15024182,-0.08318505,-9.467995,-7.6764727,-0.060650576,-0.06527428,-1.5203153,-0.18201992,-0.044037335,-0.34620145,0
-0.2850495,0.015644418,-9.617341,-5.8336353,-0.07636268,-0.06509598,-4.4941654,-0.1881803,-0.023849346,-0.34609705,0
-0.9173639,-0.34849796,10.738853,9.151228,-0.026907008,-0.1702002,3.4153764,-0.18571144,-0.06633855,0.16492994,1
-0.651811,-0.19134948,-8.254431,-6.251398,-0.079789855,-0.16219205,-5.9542356,-0.17590272,-0.053168505,-0.09962761,0
-1.3540286,-0.5664662,18.022581,-0.15124556,-0.0006527605,-0.23944718,3.7673886,-0.1842505,-0.06642463,-0.26177177,1
-0.52667266,-0.07534073,10.522823,8.99776,-0.074828155,-0.061049994,2.9049797,-0.18514973,-0.029532172,-0.12966958,1
-0.39734095,-0.0813829,-11.741926,-5.2240353,-0.08240017,-0.012731246,-1.6527852,-0.18520251,-0.055962637,-0.3460705,0
-1.2168554,-0.542617,2.1058402,2.713499,-0.022972697,-0.16012499,0.049900472,-0.18583009,-0.039079323,-0.27513272,0
