vgg16,vgg19,resnet34,resnet50,densenet121,densenet169,inception_v3,inception_resnet_v2,efficientnet-b4,efficientnet-b7,class
-1.2276359,-1.3007705,-1.0157114,-0.59707457,-0.046838712,-1.6418645,-0.062118314,-0.39246288,-0.014523271,-8.827215,0
-1.123896,-0.91161644,-1.2579523,-0.12828155,-0.026897222,-1.2548876,-0.08894732,-0.6730888,-0.013672444,-10.725504,0
-0.8766727,-0.5066592,-1.0083815,-0.05896205,-0.019713901,-0.9018365,-1.2884698,-0.6758388,-0.013541314,-12.707083,0
-0.5723864,-0.6241966,-1.0104203,-0.20421211,-0.039101716,-1.5731008,-0.8695492,-0.68345857,-0.013397041,-8.742313,0
-0.9988286,-0.97037816,-1.0166414,-0.6178192,-0.055183798,-1.719182,-0.09481218,-0.6324611,-0.014297041,-20.178991,0
-0.38722163,-0.2692578,-0.51054657,-0.07068222,-0.02001323,-0.7954873,0.16206293,-0.7462083,-0.013016026,4.9617033,1
-0.122747146,-0.73427004,0.34404266,-0.5192137,-0.053102456,-1.9106792,0.6196314,-0.6421002,-0.015236403,-2.3939424,0
0.3287175,-0.17253377,-0.6771813,-0.3317223,-0.01704634,-0.4553686,0.035735585,-0.67787755,-0.013680751,-9.259884,0
0.053730864,-0.09369949,-0.14977428,-0.18817912,-0.016385613,-0.5368326,0.6895669,-0.6292851,-0.012699979,5.190408,1
-0.35351744,-0.022848591,0.5850534,-0.020339046,-0.012103759,-0.38140383,-1.1024166,-0.7953404,-0.013045463,-1.6981809,0
-0.17458971,-0.41278356,-0.2744307,-0.17428991,-0.012677146,-0.3762831,1.0495937,-0.8277041,-0.0136789335,8.583813,1
0.4016985,-0.19050784,1.191218,-0.47376645,-0.03990006,-1.4723945,-0.14983226,-0.8134603,-0.01394024,11.30203,1
0.30432147,-0.5247227,0.5040133,-0.34162265,-0.06431484,-2.1368604,1.412644,-0.6123172,-0.015160556,5.804693,1
-1.6083083,-1.2481937,-2.0278518,-0.5724846,-0.049696468,-1.696147,-1.7316549,-0.6789149,-0.015051301,-8.599371,0
-0.21825705,-0.40670255,-0.2773096,-0.44543543,-0.057985675,-1.9985328,1.0603437,-0.5307975,-0.013906184,-11.566414,0
-0.6496772,-0.3632536,-0.3575553,-0.16343896,-0.014604939,-0.5406827,-0.94108236,-0.7431772,-0.012471485,-10.413569,0
0.3100091,-0.5887414,2.3019621,-0.47578076,-0.050616976,-1.9191649,1.1721299,-0.7059775,-0.014707486,9.427149,1
-0.3814949,-0.33195943,-0.5212719,-0.36824587,-0.014596423,-0.40502545,-0.48005983,-0.7423093,-0.012892718,-6.4640846,0
0.16049403,0.049208924,-0.23920129,-0.019749265,-0.017519934,-0.7602976,-0.004315935,-0.7192478,-0.012353371,-1.9375786,1
-0.4795505,-0.31209165,-1.3393184,-0.4296795,-0.05493554,-1.9753218,0.0241066,-0.56994915,-0.013966496,-10.856943,0
-0.8833306,-1.3166075,-1.5780149,-0.59931433,-0.05040921,-1.7221879,-1.0555351,-0.552653,-0.014609399,-12.200403,0
-1.5386701,-1.232456,-1.749498,-0.30017245,-0.040763676,-1.5478808,-1.2015064,-0.68377006,-0.013550724,-10.186119,0
-0.24699251,-0.053397384,0.24354734,-0.02297555,-0.01585673,-0.6158928,-0.6085069,-0.60887575,-0.012911263,10.15817,1
-1.2815752,-1.5579026,-0.22132431,-0.61288047,-0.05582529,-1.9509012,-0.21731521,-0.5367371,-0.0148517,6.0142965,1
-0.35164317,-0.47097164,-0.3805832,-0.42405242,-0.064990185,-2.331307,0.5142774,-0.685349,-0.015388849,-9.410442,0
-0.37485197,-0.37055975,-1.330611,-0.30753928,-0.0416525,-1.6202228,-0.13256852,-0.7747011,-0.013363163,-14.760762,0
-0.39755943,-0.17304528,-0.15117417,-0.019315343,-0.011748953,-0.4569949,-1.1925113,-0.60928655,-0.013553391,-6.7188683,0
-0.19106366,-0.62696564,-0.46403268,-0.4613482,-0.04221471,-1.5785074,-0.04218819,-0.5563011,-0.014339979,6.5064683,1
0.33623046,0.22844172,2.24955,-0.5150131,-0.048277736,-1.7450702,1.7623371,-0.7671081,-0.0155703155,7.6327004,1
0.47976902,-0.71541774,1.8354005,-0.31035295,-0.058240972,-1.9535649,1.856106,-0.90037715,-0.016571831,12.356049,1
-1.1258059,-0.8921662,-0.42170942,-0.5781026,-0.05421868,-1.6935257,0.11667285,-0.59448934,-0.014704938,2.3761458,1
0.63644946,-0.43268704,2.3014045,-0.35940513,-0.069030724,-2.0893621,1.5518072,-0.60132325,-0.015439208,8.965767,1
-1.7097688,-0.6424917,-1.606231,-0.32978922,-0.04578739,-1.7545981,-1.0068046,-0.54139185,-0.013738806,-9.471495,0
-0.695119,-0.08928043,-1.4645284,-0.20294954,-0.023240345,-0.8935406,0.2256277,-0.8064947,-0.0135166,11.295536,1
0.9504502,0.124422885,2.327593,-0.22859357,-0.069282964,-2.1214285,1.2032411,-0.63244367,-0.015660178,4.8365283,1
0.1263335,0.1291912,0.50343764,-0.007981058,-0.013009723,-0.43436846,0.013095461,-0.7424513,-0.012366633,-11.004329,0
-0.24175663,-0.13958897,0.27085474,-0.061468553,-0.015153214,-0.5860176,0.115434624,-0.6547748,-0.012646618,12.244167,1
0.026568368,-0.021148115,0.48290583,-0.011954617,-0.011742933,-0.3822821,0.845542,-0.8305466,-0.013191509,9.343657,1
0.786494,-0.06562066,0.021402607,-0.2711675,-0.014312873,-0.37645248,0.38915655,-0.9268992,-0.013478014,-10.666441,0
0.29822406,-0.18356493,1.3717992,-0.35088286,-0.07318755,-2.3558652,1.8061817,-0.55005753,-0.015639108,6.4466333,1
-0.3382376,-0.6743914,-0.9185479,-0.4986905,-0.057939347,-2.0869608,0.16611479,-0.69223404,-0.0140576465,-8.320394,0
-0.5588027,-0.66130567,-1.1513144,-0.58621615,-0.04993511,-1.7801677,-1.1673836,-0.5704955,-0.015693475,-9.509161,0
-1.3916882,-1.4943365,-0.5414028,-0.60955465,-0.05129609,-1.7768934,-0.6481528,-0.60941565,-0.015157144,-11.027804,0
-0.44536036,-0.40821528,-0.55720764,-0.49251732,-0.05118629,-1.8224343,-0.4040874,-0.62144494,-0.014591138,-2.379867,0
0.2206659,0.20595479,-0.010564247,-0.019926313,-0.017614847,-0.70917594,0.9267832,-0.72629964,-0.012208621,6.599925,1
-0.5683721,-0.42186642,-0.68830085,-0.37959975,-0.030740283,-1.1881245,0.03373716,-0.64459676,-0.013377267,-8.424338,0
-0.8827647,-0.5169761,-0.75816137,-0.08157853,-0.012551358,-0.44668427,-0.5612974,-0.63127476,-0.012733969,-9.53871,0
-0.12736423,-0.18223086,-0.03561482,-0.62862855,-0.052063722,-1.6838346,0.12773244,-0.6381593,-0.014879431,-7.3470464,0
-0.2898403,-0.118831344,0.38698766,-0.023225628,-0.0115566645,-0.34718868,0.26089796,-0.9895438,-0.013082418,7.396021,1
-1.4724468,-0.9380813,-1.929695,-0.45503026,-0.04338628,-1.5520415,-0.9612876,-0.52150273,-0.01365831,-11.823685,0
-1.1689831,-0.7050699,-0.3545653,-0.41868833,-0.04256073,-1.6112244,0.8255201,-0.5458462,-0.013882662,8.785008,1
-0.9748078,-0.7472321,-1.1430637,-0.26529145,-0.015140962,-0.47379246,-1.0064048,-0.7991346,-0.013507391,-8.494841,0
-0.41265532,-0.9528386,1.7229524,-0.52016777,-0.06117299,-2.0272884,0.9050169,-0.6573168,-0.015524345,2.7482052,1
0.12285495,0.13300624,-0.16147031,-0.12607448,-0.0127098095,-0.3613929,-0.05105587,-0.7184788,-0.012968297,-12.09391,0
-0.36324948,-0.55842197,-0.2492092,-0.18380423,-0.011473659,-0.32750776,-1.1922072,-0.9826843,-0.013111557,-0.32546377,0
-1.7337791,-1.03239,-1.8019441,-0.38328364,-0.048417,-1.8492575,-0.7382701,-0.59538627,-0.013835858,-11.105652,0
-1.1792248,-0.57171315,-0.29154328,-0.082903825,-0.013363702,-0.53019804,-0.6543168,-0.70308137,-0.012903321,-10.663344,0
-1.2822117,-0.9371519,-1.8099917,-0.38939247,-0.037395455,-1.4280863,-1.2214217,-0.5521294,-0.01437902,-10.008565,0
0.21159412,0.108256854,0.5264628,-0.40281326,-0.04225752,-1.6054306,1.3763494,-0.6688858,-0.013941321,10.035057,1
-1.2642233,-1.2621644,-1.1510559,-0.5330151,-0.048537202,-1.8517414,-0.1021749,-0.450336,-0.01424216,12.669918,1
0.5602947,-0.13631357,-0.73471594,-0.35939026,-0.01886913,-0.49456212,1.1767312,-0.72619545,-0.013773869,5.892672,1
0.65044665,-0.058928028,0.22768521,-0.30851266,-0.06899749,-2.2051215,0.75572836,-0.53183174,-0.015365641,6.515012,1
-0.63828045,-0.5065148,-1.018826,-0.3067385,-0.022008324,-0.7583444,-0.93774945,-0.73013175,-0.013044584,-8.296289,0
-1.4671326,-1.3492191,-0.50401,-0.61197525,-0.04383228,-1.6265199,1.1962376,-0.5409664,-0.015254895,-1.2243955,1
0.5037646,0.18033555,-0.09624656,-0.16089146,-0.014270365,-0.39106885,-0.025419585,-0.8062059,-0.012999195,8.764878,1
0.07757327,-0.061343573,-0.19638474,-0.39544845,-0.040153954,-1.5912616,0.6742245,-0.55571616,-0.013579081,7.458696,1
-0.043139674,-0.2671849,-1.1571333,-0.33922964,-0.040241655,-1.4098736,0.60405636,-0.7463484,-0.013139601,1.3137884,0
-0.030219227,0.018070854,-0.33408603,-0.016146444,-0.013002709,-0.39160934,-0.6904187,-0.8257592,-0.012866559,-11.128342,0
-1.1573998,-1.2463224,-1.7995313,-0.41085637,-0.06979149,-2.2536469,-1.6858395,-0.5434767,-0.015888784,-10.963855,0
0.053064886,-0.5627683,0.9353681,-0.4142874,-0.06226645,-1.993593,2.1352537,-0.65546143,-0.015094693,2.4279764,0
0.30671972,-0.37106156,0.48670888,-0.43525118,-0.04769392,-1.7541366,1.1376408,-0.5214771,-0.014261345,5.795783,1
-1.321876,-0.98596585,-1.6461138,-0.541797,-0.041072,-1.4277217,-0.7467024,-0.58254075,-0.014263066,-7.993562,0
-1.0122254,-1.1172851,-0.971485,-0.5032657,-0.060040105,-2.1054072,-0.47553816,-0.55435586,-0.014554474,-12.8776455,0
-0.9906521,-0.7227013,-1.1172552,-0.29798645,-0.03399284,-1.4227962,-0.6781332,-0.55261123,-0.013364206,-14.571508,0
-1.2725149,-0.8845967,-1.6145552,-0.47215807,-0.06441578,-2.1733553,-0.16841437,-0.68580127,-0.0153585775,-8.92305,0
-1.5073413,-1.1992426,-1.2893975,-0.5643455,-0.055911083,-1.9456146,-0.3820496,-0.4384301,-0.014619703,-7.4907346,0
0.69556135,-0.3416507,2.163171,-0.26667422,-0.061480492,-2.0915935,2.5562038,-0.64350736,-0.016156662,8.040085,1
0.07856989,-0.009417533,-0.5543571,-0.062474992,-0.021778785,-0.98269486,0.18766268,-0.5624497,-0.012715976,9.457578,1
-1.0214767,-0.88612914,-1.0903503,-0.47317675,-0.040320415,-1.5782198,-0.029741906,-0.6514466,-0.013821225,-9.281166,0
-0.39042446,-0.9010925,-0.9533158,-0.5920229,-0.055928987,-1.9436203,1.3543484,-0.7031604,-0.014565091,-2.2679121,0
-1.3608345,-0.86154675,-0.45533225,-0.6106928,-0.05354465,-1.731901,-0.7713368,-0.6851653,-0.014845054,-4.2436886,0
-0.2397337,-0.24037805,-0.08209695,-0.08925588,-0.012623787,-0.3701718,0.07636336,-0.9290799,-0.013378049,10.318998,1
-0.6469929,-0.40933394,0.6623907,-0.6027801,-0.044690065,-1.5243969,-0.1276042,-0.7604563,-0.015301312,5.341784,1
-0.18417066,-0.07755842,-0.042310543,-0.048414826,-0.014549764,-0.5202224,-0.14965598,-0.7856251,-0.012821126,1.9217222,1
0.3139312,-0.30798328,-0.43859023,-0.455775,-0.0624473,-2.0744815,0.016548432,-0.5103357,-0.014804806,-15.309466,0
-1.3312117,-0.6640346,-0.46364146,-0.073935136,-0.015940864,-0.4362746,-1.2498186,-0.74362314,-0.013185467,-9.765532,0
-0.2360395,-0.15335736,-0.8664182,-0.080692224,-0.014583183,-0.57749104,-0.94567555,-0.7599921,-0.012685041,-7.3801713,0
-0.979926,-0.2985974,-0.25823113,-0.18704766,-0.011456531,-0.3644072,-1.3208822,-0.7806864,-0.013982418,-9.156349,0
-0.09206404,-0.5252618,-0.18922202,-0.47960624,-0.051257655,-1.7636695,0.4597092,-0.47565892,-0.013881075,8.033234,1
0.12018044,-0.111388974,-1.2100822,-0.03991175,-0.028701868,-1.4711654,0.5271493,-0.4924617,-0.0127152605,14.141683,1
0.48643252,0.0051963557,0.18650034,-0.42136732,-0.05304199,-1.8214884,-0.2100751,-0.6458113,-0.014186527,-13.002894,0
-0.61811996,-0.7072233,-0.10891189,-0.5621511,-0.052499935,-1.7636054,0.28700748,-0.6371639,-0.014319452,-3.7716293,1
0.6606227,-0.303838,1.9090797,-0.23419808,-0.058044773,-2.0181246,1.9739364,-0.6290308,-0.015409517,4.506632,1
0.36927852,0.07911918,-0.32984743,-0.043880947,-0.019091511,-0.7508242,0.042610265,-0.7412128,-0.01269311,6.501637,1
0.2170517,-0.49312037,-0.6177315,-0.35394806,-0.06751708,-2.248078,1.7276402,-0.82402444,-0.01508307,6.290441,1
-0.727332,-1.0707719,-1.2639321,-0.52446973,-0.05079497,-1.9119842,0.11199347,-0.6266835,-0.014952253,-12.4856615,0
-0.5366817,-0.81665885,-0.8502419,-0.5157374,-0.060047183,-2.025564,-0.5641666,-0.5392498,-0.014816302,-8.354983,0
-0.7266242,-0.77062273,0.06370838,-0.52566934,-0.053909797,-1.8317543,0.5351461,-0.48691216,-0.014532815,5.667662,1
0.4041741,-0.10475242,-0.5740428,-0.3625841,-0.060133208,-2.1752973,-0.17330809,-0.55426407,-0.015229854,-6.01803,0
0.26077446,0.05066438,0.57207024,-0.012329094,-0.011518011,-0.40025946,0.4740491,-0.74592674,-0.012253056,11.228281,1
0.09182431,0.11389839,0.7731647,-0.0057020076,-0.012928022,-0.3077147,1.5719497,-0.6751784,-0.012559037,3.855186,1
-1.0303289,-0.73858213,-1.6613091,-0.5557785,-0.060823414,-2.1809936,-0.08152249,-0.4673449,-0.015253122,-5.9203954,0
-1.4631195,-0.9839058,-1.8394423,-0.45926148,-0.05557577,-2.053472,-1.0302299,-0.57369184,-0.014375153,-12.928073,0
-1.9747554,-1.1123565,-0.7515121,-0.1851706,-0.014533753,-0.44929078,-1.043432,-0.6640943,-0.01361018,-11.662903,0
0.07608248,-0.2741242,-0.5910681,-0.42541593,-0.051801424,-1.9115299,0.2517762,-0.63752747,-0.0141432835,-12.116174,0
-0.25804958,-0.76291835,-0.72070783,-0.54409826,-0.046908718,-1.6611538,-0.5954498,-0.75005144,-0.014200467,3.6353114,0
-0.42999882,-0.73141706,-0.3288593,-0.42290878,-0.038553253,-1.5307597,-0.022206508,-0.642979,-0.013414684,10.266472,1
-0.67023677,-0.18111902,0.33409685,-0.01191223,-0.014190111,-0.5784582,-0.8633466,-0.6001638,-0.013096283,-8.344702,0
0.29714656,-0.16715285,-0.9468814,-0.3765657,-0.063745156,-2.2510092,-0.11575731,-0.60405684,-0.013908575,3.4557388,0
0.027729556,-0.124254346,-0.34053248,-0.18720202,-0.012425905,-0.44556,-0.27554157,-0.5286814,-0.013139474,6.9263973,1
-1.1565549,-0.5171311,-0.5121019,-0.09361896,-0.014248826,-0.5937643,-1.3767943,-0.74209654,-0.01312806,-12.111807,0
-1.305159,-0.70299923,-1.2512505,-0.4206257,-0.04044783,-1.569289,-1.3704748,-0.5331203,-0.013959418,-3.1382284,0
-1.5511103,-1.0205464,-1.8195024,-0.38290003,-0.043686215,-1.5774522,-1.261086,-0.6372421,-0.013793829,-8.487307,0
-0.5157373,-0.20016375,-1.2784103,-0.23331177,-0.043548327,-1.7087085,-0.37772673,-0.709746,-0.0131685985,-9.058291,0
0.09417498,-0.8188697,1.6670779,-0.47815698,-0.053296056,-1.704143,2.0537271,-0.5478643,-0.016030353,6.7448764,1
-0.85129064,-0.66647446,-0.17077556,-0.3915615,-0.0726191,-2.2586021,0.037285365,-0.5289824,-0.016306926,-11.003591,0
-1.5756245,-1.2843089,-1.3273996,-0.60838634,-0.048672076,-1.7763443,-1.2704186,-0.57681227,-0.015040006,-7.719606,0
-1.3853273,-0.51457524,-0.9599265,-0.043446224,-0.026171284,-1.1756463,-0.6861325,-0.66377974,-0.013039085,-7.554251,0
-0.877581,-0.5244774,-1.4356586,-0.4102463,-0.056883845,-2.0214977,-0.5551456,-0.5155523,-0.0140092475,-13.967417,0
-0.61495334,-0.30388692,-0.65283674,-0.055022128,-0.017582335,-0.6649015,-1.3574698,-0.6119275,-0.012623991,-7.578569,0
-0.98214144,-0.9869947,-1.0893346,-0.4501907,-0.037276927,-1.3233322,0.50541216,-0.5963814,-0.0136203645,9.231371,1
-0.16546889,-0.26579058,-0.47649506,-0.39651883,-0.050562844,-1.8912293,0.29243585,-0.7350658,-0.013388413,-11.331506,0
-0.95656574,-1.1668614,-1.3152144,-0.5304381,-0.049182545,-1.7141095,-0.06535997,-0.59671116,-0.014490212,-9.397349,0
-0.19418907,-0.08678884,-0.3843279,-0.057237696,-0.014847355,-0.7027426,-0.9943897,-0.69709396,-0.012655805,-2.8853374,0
-0.9184402,-0.7980354,-0.97551155,-0.4283789,-0.03274816,-1.13733,-1.1958623,-0.72312003,-0.013857166,-11.011261,0
0.06705548,0.035129264,-0.04987715,-0.009514529,-0.018143872,-0.8110554,-0.28739464,-0.5958309,-0.012890573,5.199023,1
0.9031442,0.11224379,-0.10592246,-0.10055693,-0.014656512,-0.42831665,-0.9223925,-0.63909817,-0.012647632,-10.444717,0
0.7372608,0.09170679,0.2580916,-0.06708916,-0.013504447,-0.3913567,0.12172235,-0.6984309,-0.012745674,11.024434,1
0.40733665,0.08082596,-0.5612082,-0.042521935,-0.023932217,-0.956632,0.020403929,-0.56366503,-0.0120925335,10.169155,1
0.2778097,0.11950292,0.31259736,-0.006263774,-0.019800687,-0.7964951,0.99955785,-0.63988733,-0.011961932,3.377759,1
0.0681646,0.112733476,0.77111757,-0.005713973,-0.012833899,-0.31620404,0.6738781,-1.041189,-0.013109217,-5.246492,0
0.3271334,0.287991,0.13046199,-0.45384556,-0.035671063,-1.2634604,1.477569,-0.7400373,-0.013814869,10.361925,1
0.08804129,0.11323402,0.7733466,-0.0057027936,-0.012681177,-0.32020438,1.6036241,-0.83947456,-0.012295435,5.6295733,1
0.097868904,0.11357138,0.7733709,-0.0057097115,-0.012757486,-0.31344548,1.7279937,-0.98700666,-0.012431453,7.443169,1
0.42127508,0.046789423,-0.020072639,-0.089664206,-0.014470043,-0.43770495,-0.20601363,-0.78609496,-0.012707363,7.60909,1
-2.3423665,-0.62576646,-0.7688477,-0.10264207,-0.018970918,-0.71605253,-0.8281004,-0.70639586,-0.012819636,-7.0043955,0
0.09786554,0.11131924,0.7634139,-0.005696412,-0.012674684,-0.38782528,1.3032141,-0.7168603,-0.012106138,6.982676,1
1.0397226,0.3151184,0.28615266,-0.4721144,-0.045469914,-1.7411795,1.5785048,-0.6110548,-0.01395567,12.701942,1
-0.87599105,-0.28363627,-1.4360837,-0.41891602,-0.046773814,-1.7295388,-0.7040586,-0.5931878,-0.013210642,-6.136872,0
0.081700966,0.07634588,-0.31169495,-0.38038343,-0.04395594,-1.6629977,-0.011085115,-0.6598091,-0.013783234,9.13801,1
0.09574537,0.11001146,0.7612796,-0.005722102,-0.012478748,-0.32457966,0.8509239,-0.9362445,-0.0124858795,-6.0313826,0
0.086594686,0.11369633,0.77236754,-0.0057131015,-0.012866622,-0.31369373,1.4785935,-0.9317353,-0.012504685,6.3447213,1
0.07414141,0.112224616,0.76941437,-0.0057046823,-0.01270595,-0.37637982,1.0295968,-0.8062097,-0.012635867,9.245653,1
-0.33078876,-0.43048877,-0.71177334,-0.24370763,-0.04022183,-1.6504902,0.6567152,-0.65696037,-0.012882757,8.101217,1
0.06659876,0.112653755,0.77109396,-0.0057178624,-0.012705404,-0.31862104,2.0037005,-0.8121586,-0.01286723,3.1450324,1
0.04468365,0.10799999,0.7252565,-0.0057276078,-0.012823733,-0.37274632,1.060182,-0.93043125,-0.012718531,6.65053,1
-0.22251184,-0.026483621,-0.3562893,-0.03409608,-0.016567526,-0.70916533,-1.4643224,-0.76065505,-0.013548027,1.9299612,1
-0.2585657,-0.09760168,0.061637975,-0.16649865,-0.014486399,-0.40291005,1.0318019,-0.77223146,-0.01314694,-6.4062085,0
0.07649602,0.112801805,0.7717784,-0.0056999475,-0.012680672,-0.34083387,0.82759017,-0.7955376,-0.0122445775,-5.201675,0
-0.41377372,-0.066897206,-0.10245402,-0.04205149,-0.012510393,-0.35678455,-0.06952163,-0.84074146,-0.012938495,-10.860167,0
0.6679584,0.2957616,-0.26924872,-0.44044423,-0.07015027,-2.3919072,-0.14019968,-0.64585614,-0.015100273,8.026193,1
-0.16050915,-0.5489469,-1.0249604,-0.43005395,-0.058387324,-2.0061507,-0.57281613,-0.5166532,-0.014032173,6.4421673,1
0.6764365,0.23938668,0.22308762,-0.037143264,-0.011946434,-0.37131152,0.24170195,-0.7299304,-0.01237418,9.137852,1
-1.2302351,-1.00231,-1.4985471,-0.4186647,-0.03892995,-1.5831282,-1.4779215,-0.68089914,-0.014380719,-8.92469,0
-0.44726083,-0.47125882,-0.5253368,-0.52680093,-0.055120002,-1.9188155,0.18334524,-0.56849605,-0.013973343,7.719815,1
-2.0814915,-1.3703728,-1.7879103,-0.43826187,-0.077332035,-2.5324774,-0.28332147,-0.4336672,-0.014770935,-9.592741,0
-0.56316036,-0.26156634,-0.83502686,-0.009230651,-0.027232101,-1.232464,-0.13266267,-0.5805497,-0.013322192,11.104059,1
0.58376807,-0.121972464,2.0858095,-0.5221755,-0.04840714,-1.7326866,0.55598545,-0.45586935,-0.015065539,5.950256,1
0.025858685,0.0031446018,-0.7583867,-0.0932947,-0.024630072,-1.0354401,-0.36812156,-0.74670106,-0.012629296,-9.240556,0
1.1138991,0.08608969,1.7974356,-0.45186198,-0.049932588,-1.6945062,1.6053665,-0.6373873,-0.014915588,6.399879,1
0.09619658,0.18429688,-0.3002059,-0.1240371,-0.013832577,-0.397549,-0.44828203,-0.7745937,-0.012773248,-11.681151,0
-1.1120845,-0.77060944,-0.8384238,-0.2641298,-0.020156445,-0.686259,-0.83790743,-0.77753925,-0.013003449,-7.110102,0
-1.0196506,-1.2263218,-0.4733691,-0.5316467,-0.047591574,-1.755484,-0.28253153,-0.53769493,-0.014394241,-14.705406,0
-0.35712126,-0.07397098,0.27508974,-0.008504387,-0.01652409,-0.6743258,-0.9364301,-0.6018646,-0.012783731,-13.017371,0
0.655596,-0.3679797,-0.6334098,-0.3996732,-0.050004918,-1.9549229,1.2393289,-0.7135315,-0.01420908,4.293043,1
-0.21353908,-0.15250228,-0.31335905,-0.09952964,-0.022769706,-0.8874753,0.19984232,-0.802541,-0.012450743,-7.2142663,0
0.28003103,-0.42517215,-1.3036722,-0.4289359,-0.066084355,-2.4147673,1.0580168,-0.5783138,-0.014219279,4.162289,1
-0.8725079,-1.261971,-0.41900054,0.1615923,-0.08402249,-2.5134778,0.17748462,-0.5589162,-0.016820911,-10.216221,0
0.4234879,-0.25042298,0.93519855,-0.34726447,-0.05028879,-1.7885153,0.71310407,-0.7406285,-0.014314751,10.015534,1
0.6638262,-0.047452047,0.17012762,-0.40141132,-0.044121396,-1.6925969,1.2683347,-0.29983822,-0.013592127,9.215279,1
-0.6825547,-0.67382,-1.0768734,-0.2824092,-0.021126902,-0.71447,-1.023361,-0.72342336,-0.013253885,-8.308258,0
-1.0261612,-0.6194561,-0.45387092,-0.1870089,-0.013671301,-0.42349437,-0.3203194,-0.7815059,-0.013575832,8.297598,1
-0.113917425,-0.18240978,0.2682838,-0.49487683,-0.049527783,-1.8322718,0.23351537,-0.5829655,-0.014640431,7.997004,1
-0.36957696,-0.927173,-1.2788693,-0.298401,-0.07089269,-2.333315,-0.16369416,-0.7261418,-0.0144254,3.7993371,1
-1.0692849,-0.47893226,-0.4965228,-0.10815835,-0.013339855,-0.35233054,-1.1068001,-0.71297157,-0.012828547,-12.119064,0
-1.656911,-0.90887094,-1.4576426,-0.23832181,-0.031401906,-1.2772162,-1.1390964,-0.82403046,-0.013762097,-7.4316077,0
-0.39415678,-0.22121115,0.119314365,-0.046200387,-0.015512509,-0.4820698,-0.009664737,-0.6197778,-0.012426133,13.313119,1
-0.2926125,-0.04899348,0.3738604,-0.016512241,-0.011415945,-0.4156243,-0.20906176,-0.89490175,-0.012482184,-10.503347,0
0.18869705,-0.17763169,-0.5281295,-0.262585,-0.0135567915,-0.4101977,2.0829375,-0.70861363,-0.013071376,6.2619214,1
-0.31526926,-0.58434445,-1.2431229,-0.39549237,-0.055511374,-1.7934446,-0.09515091,-0.65611696,-0.014161761,-9.73783,0
-0.33715475,0.0017161114,-0.0542267,-0.008388091,-0.031750295,-1.516928,1.4267981,-0.71466655,-0.012140456,8.225195,1
-1.4783853,-1.3340167,-1.2554842,-0.47295398,-0.041384403,-1.6739904,-1.3597383,-0.6719427,-0.013928714,-8.476752,0
-0.9920673,-1.0927473,-0.8531495,-0.59352314,-0.057982497,-1.951262,-1.3656206,-0.45337215,-0.014985497,-9.6040535,0
-1.4010427,-0.9486928,-1.2517836,-0.107572325,-0.025029248,-1.0429544,-1.1387981,-0.6563983,-0.0134021,-7.0086803,0
-0.1304396,0.01749302,0.67720777,-0.007169962,-0.011830954,-0.41896495,-0.39134473,-0.75191075,-0.012574266,4.398394,0
0.13671517,0.08111278,0.283784,-0.028405067,-0.012024587,-0.39539713,-0.16458382,-1.0171648,-0.012646134,-0.25511724,0
0.31875542,-0.45213675,-0.16544881,-0.12080693,-0.08158851,-2.5210125,0.6240357,-0.703024,-0.015615086,9.004494,1
0.0319357,-0.8018106,0.17190214,-0.46588653,-0.060361166,-2.1065993,0.052968897,-0.650403,-0.01513734,3.743236,1
-0.6663009,-0.78097594,-0.44595188,-0.50555587,-0.061792646,-2.0580707,-1.2100116,-0.65074074,-0.015120464,2.8601162,0
-0.8897241,-0.45902655,-0.8046635,-0.09722991,-0.014081748,-0.6136459,-1.3709197,-0.82167435,-0.013241517,-10.543369,0
-0.94762003,-0.49660218,-1.2828833,-0.28936428,-0.035602905,-1.4114497,-1.1170247,-0.60531974,-0.013041685,-7.559908,0
0.28755513,-0.088442065,0.49329498,-0.44541788,-0.06218448,-2.1702814,1.3947494,-0.5064659,-0.014492172,13.865728,1
0.109292455,0.078503996,0.07512992,-0.050261825,-0.013835968,-0.45565984,-0.2229756,-0.59723324,-0.012806359,2.652099,1
-0.7290436,-0.8963737,-1.0983496,-0.49172527,-0.061747674,-1.9540529,-0.8790312,-0.40039364,-0.015234987,-10.369719,0
-1.3354349,-1.0741765,-1.3625284,-0.51363194,-0.057662237,-1.8806133,-0.5706432,-0.5283581,-0.014889258,-11.144762,0
-0.44631305,-0.5848666,-0.56553715,-0.3809492,-0.03846493,-1.4931942,-0.30105233,-0.66174424,-0.013708512,3.944087,1
-0.4159169,-0.31589603,-1.3760079,-0.36816227,-0.04960915,-1.8448957,-0.1944408,-0.5685828,-0.013559143,4.2239995,0
0.0004693868,0.07963204,0.6778671,-0.010142967,-0.011589365,-0.35939583,0.79167813,-0.89408374,-0.012488934,5.464302,1
0.57849705,-0.40009406,1.2156346,-0.38393727,-0.049575258,-1.636593,1.3502446,-0.68213534,-0.014288667,9.485899,1
-0.375434,-0.37626758,-0.84515005,-0.1193894,-0.018064223,-0.66932184,-0.6843631,-0.7309752,-0.012821111,-10.357922,0
-0.6394764,-0.52048105,-1.3175236,-0.47032312,-0.061713964,-2.0489054,-0.28084034,-0.6817137,-0.014870237,-8.0193,0
